datetime,timestamp,temp,humidity,pressure,rain_analog,rain_detected,light_intensity,nh3,co,co2,alcohol,lpg,ch4,aqi
2024-11-04T19:41:00,1730729460,23.0,49.0,1009.7,98,False,83.0,4.9,178.0,0.7,2.1,367.3,363.8,364
2024-11-04T21:06:00,1730734560,21.0,52.0,1008.4,95,False,0.0,4.4,173.0,0.6,1.7,344.1,342.5,301
2024-11-05T00:35:00,1730747100,17.6,54.0,1011.8,95,False,0.0,4.7,186.0,0.9,2.1,350.9,348.4,349
2024-11-05T02:56:00,1730755560,15.85,56.0,1011.9,99,False,10.0,4.5,174.0,0.7,1.5,342.6,342.1,303
2024-11-05T04:26:00,1730760960,14.15,50.0,1017.9,99,False,0.0,4.0,163.0,0.8,1.5,312.9,310.5,298
2024-11-05T07:32:00,1730772120,15.850000000000001,53.0,1015.4,95,False,238.0,5.3,186.0,0.8,2.0,344.0,345.1,370
2024-11-05T09:15:00,1730778300,19.3,41.0,1013.1,99,False,291.0,5.3,188.0,0.8,2.2,358.5,355.8,390
2024-11-05T12:53:00,1730791380,24.4,45.0,1012.5,95,False,401.0,4.3,158.0,0.7,1.6,311.9,316.7,306
2024-11-05T14:06:00,1730795760,27.799999999999997,40.0,1009.2,95,False,357.0,4.5,169.0,0.7,1.9,302.5,307.4,287
2024-11-05T16:56:00,1730805960,25.7,33.0,1013.6,95,False,286.0,5.0,184.0,0.8,1.8,350.1,346.8,355
2024-11-05T19:06:00,1730813760,22.7,39.0,1011.1,96,False,65.0,4.8,184.0,0.9,2.4,349.9,349.5,371
2024-11-05T21:48:00,1730823480,20.65,53.0,1011.5,95,False,14.0,4.6,169.0,0.6,2.0,313.8,311.4,307
2024-11-06T00:26:00,1730832960,16.3,53.0,1012.7,94,False,0.0,4.5,181.0,0.7,1.6,326.4,322.2,330
2024-11-06T02:13:00,1730839380,14.55,53.0,1011.8,95,False,0.0,4.6,168.0,0.7,2.0,351.3,350.0,337
2024-11-06T04:29:00,1730847540,12.850000000000001,46.0,1018.1,28,True,0.0,4.8,166.0,0.8,1.9,340.5,340.1,322
2024-11-06T07:12:00,1730857320,14.55,64.0,1013.0,46,True,110.0,5.4,189.0,0.8,2.2,387.9,384.4,395
2024-11-06T09:55:00,1730867100,18.0,49.0,1013.6,31,True,158.0,6.1,211.0,1.0,2.3,394.5,390.9,461
2024-11-06T12:52:00,1730877720,23.1,54.0,1016.0,99,False,405.0,4.8,168.0,0.7,2.1,337.3,333.1,308
2024-11-06T14:33:00,1730883780,26.5,36.0,1011.3,62,True,126.0,5.2,179.0,0.8,2.4,368.7,364.5,377
2024-11-06T16:19:00,1730890140,24.45,47.0,1009.9,68,True,170.0,6.5,204.0,1.0,2.7,382.3,378.2,452
2024-11-06T19:08:00,1730900280,21.4,35.0,1009.2,93,False,83.0,6.1,202.0,1.0,2.5,369.6,369.5,427
2024-11-06T21:53:00,1730910180,19.35,35.0,1007.8,44,True,0.0,4.8,169.0,0.7,1.5,332.6,329.7,310
2024-11-07T00:15:00,1730918700,12.85,41.0,1008.8,97,False,17.0,4.8,173.0,0.9,1.8,337.6,335.6,350
2024-11-07T02:58:00,1730928480,11.149999999999999,50.0,1011.5,98,False,0.0,5.9,182.0,0.8,2.1,353.0,355.6,384
2024-11-07T04:13:00,1730932980,9.5,52.0,1014.3,95,False,3.0,6.1,186.0,0.8,2.2,352.0,347.0,393
2024-11-07T07:07:00,1730943420,11.2,47.0,1019.4,98,False,232.0,5.1,193.0,0.8,2.1,357.6,355.9,391
2024-11-07T09:25:00,1730951700,14.55,48.0,1015.9,100,False,310.0,5.6,204.0,0.9,2.1,374.9,373.5,407
2024-11-07T12:33:00,1730962980,19.7,53.0,1015.0,95,False,389.0,5.0,166.0,0.7,1.7,346.4,347.0,321
2024-11-07T14:15:00,1730969100,23.1,35.0,1016.3,97,False,324.0,4.9,178.0,0.8,1.9,346.1,348.3,347
2024-11-07T16:56:00,1730978760,21.0,51.0,1011.5,100,False,283.0,6.0,204.0,0.9,2.1,383.4,383.6,424
2024-11-07T19:40:00,1730988600,17.95,39.0,1011.7,98,False,88.0,5.5,197.0,1.0,2.4,367.7,369.5,402
2024-11-07T21:51:00,1730996460,15.950000000000001,49.0,1013.4,97,False,0.0,5.3,177.0,0.7,1.9,345.7,347.8,349
2024-11-08T00:39:00,1731006540,12.7,48.0,1011.8,99,False,0.0,4.3,167.0,0.8,1.5,330.0,328.9,317
2024-11-08T02:52:00,1731014520,11.0,50.0,1010.2,97,False,3.0,3.5,160.0,0.7,1.6,322.2,325.7,272
2024-11-08T04:44:00,1731021240,9.3,51.0,1012.2,96,False,0.0,4.3,173.0,0.7,1.9,316.7,314.3,312
2024-11-08T07:59:00,1731032940,11.05,56.0,1014.5,100,False,249.0,5.3,193.0,0.8,2.1,339.7,338.1,366
2024-11-08T09:11:00,1731037260,14.45,55.0,1013.6,98,False,314.0,5.0,188.0,0.8,2.0,371.8,371.0,380
2024-11-08T12:44:00,1731050040,19.5,49.0,1010.7,97,False,399.0,3.4,157.0,0.6,1.6,307.7,307.4,257
2024-11-08T14:35:00,1731056700,22.9,38.0,1016.2,100,False,322.0,4.2,161.0,0.6,1.5,286.5,288.2,261
2024-11-08T16:46:00,1731064560,20.85,30.0,1014.1,96,False,271.0,4.4,188.0,0.7,2.1,327.8,324.8,345
2024-11-08T19:13:00,1731073380,17.799999999999997,39.0,1012.0,99,False,87.0,5.3,185.0,0.8,2.2,330.5,332.6,344
2024-11-08T21:31:00,1731081660,15.75,47.0,1011.2,98,False,0.0,3.9,157.0,0.7,1.5,282.7,280.5,245
2024-11-09T00:24:00,1731092040,14.45,54.0,1014.8,99,False,0.0,4.6,165.0,0.8,1.9,334.2,336.9,325
2024-11-09T02:04:00,1731098040,12.75,59.0,1015.5,99,False,20.0,5.2,176.0,0.7,2.1,361.2,363.1,350
2024-11-09T04:21:00,1731106260,11.05,44.0,1014.6,95,False,4.0,5.0,184.0,0.9,1.9,370.2,372.8,357
2024-11-09T07:57:00,1731119220,12.75,46.0,1013.1,97,False,247.0,4.8,183.0,0.9,2.0,359.5,359.7,370
2024-11-09T09:10:00,1731123600,16.15,42.0,1014.5,97,False,321.0,6.0,204.0,1.0,2.3,402.1,401.8,435
2024-11-09T12:00:00,1731133800,21.25,39.0,1012.5,96,False,411.0,4.3,174.0,0.8,1.6,344.5,347.3,329
2024-11-09T14:24:00,1731142440,24.65,32.0,1013.2,99,False,321.0,4.7,156.0,0.6,1.7,336.8,341.5,299
2024-11-09T16:42:00,1731150720,22.6,41.0,1009.6,95,False,270.0,5.4,206.0,0.8,2.2,364.1,361.3,413
2024-11-09T19:31:00,1731160860,19.55,37.0,1007.9,100,False,64.0,5.7,200.0,0.8,2.3,401.8,401.1,427
2024-11-09T21:56:00,1731169560,17.5,48.0,1014.8,100,False,0.0,4.9,178.0,0.7,2.2,356.5,353.7,341
2024-11-10T00:31:00,1731178860,16.05,47.0,1011.9,95,False,2.0,4.4,167.0,0.7,2.0,341.1,345.9,324
2024-11-10T02:45:00,1731186900,14.3,46.0,1014.3,96,False,0.0,5.1,174.0,0.8,1.9,320.4,319.9,329
2024-11-10T04:42:00,1731193920,12.600000000000001,61.0,1014.7,100,False,0.0,5.7,191.0,0.8,2.2,353.9,349.9,385
2024-11-10T07:02:00,1731202320,14.3,46.0,1011.3,100,False,259.0,5.7,196.0,0.9,2.4,388.6,388.3,439
2024-11-10T09:39:00,1731211740,17.75,43.0,1013.7,95,False,297.0,5.5,179.0,0.8,2.0,348.9,352.8,382
2024-11-10T12:22:00,1731221520,22.8,34.0,1014.4,99,False,386.0,4.5,180.0,0.8,1.7,332.3,328.8,332
2024-11-10T14:27:00,1731229020,26.25,33.0,1012.5,100,False,347.0,5.1,177.0,0.8,2.3,347.6,348.5,345
2024-11-10T16:52:00,1731237720,24.200000000000003,50.0,1008.9,99,False,274.0,6.3,212.0,1.0,2.4,403.3,401.8,434
2024-11-10T19:00:00,1731245400,21.15,35.0,1008.9,98,False,64.0,6.2,212.0,1.0,2.5,415.3,419.5,462
2024-11-10T21:40:00,1731255000,19.1,43.0,1012.1,96,False,15.0,5.4,174.0,0.7,2.0,346.3,344.0,358
2024-11-11T00:19:00,1731264540,15.850000000000001,45.0,1013.6,98,False,15.0,5.1,185.0,0.8,2.0,374.3,378.6,398
2024-11-11T02:44:00,1731273240,14.1,58.0,1013.8,100,False,14.0,5.6,181.0,0.9,1.9,364.0,364.3,369
2024-11-11T04:04:00,1731278040,12.45,50.0,1013.4,95,False,0.0,4.7,166.0,0.8,1.9,342.0,342.3,328
2024-11-11T07:53:00,1731291780,14.100000000000001,43.0,1015.7,96,False,254.0,6.3,205.0,0.9,2.6,415.7,415.2,460
2024-11-11T09:53:00,1731298980,17.5,47.0,1016.6,97,False,327.0,6.2,187.0,0.9,2.2,377.4,377.8,407
2024-11-11T12:16:00,1731307560,22.6,45.0,1012.8,99,False,406.0,4.9,176.0,0.7,2.0,331.3,333.1,340
2024-11-11T14:10:00,1731314400,26.0,32.0,1015.5,97,False,334.0,4.3,167.0,0.7,2.0,341.3,344.0,301
2024-11-11T16:26:00,1731322560,23.950000000000003,34.0,1011.8,95,False,297.0,5.9,194.0,0.9,2.7,374.2,376.3,427
2024-11-11T19:57:00,1731335220,20.95,45.0,1011.5,98,False,72.0,6.0,208.0,0.9,2.6,383.6,381.5,449
2024-11-11T21:04:00,1731339240,18.85,36.0,1009.7,97,False,0.0,4.5,164.0,0.7,1.6,333.0,332.8,318
2024-11-12T00:56:00,1731353160,16.75,39.0,1011.1,97,False,14.0,3.4,162.0,0.7,1.4,291.5,293.4,254
2024-11-12T02:02:00,1731357120,15.100000000000001,48.0,1012.5,98,False,8.0,4.1,162.0,0.7,1.8,310.6,308.4,261
2024-11-12T04:36:00,1731366360,13.4,48.0,1016.0,99,False,0.0,4.2,161.0,0.6,1.3,287.1,291.5,257
2024-11-12T07:47:00,1731377820,15.1,54.0,1014.9,100,False,236.0,4.2,168.0,0.7,1.4,301.4,299.6,277
2024-11-12T09:41:00,1731384660,18.5,41.0,1014.0,95,False,305.0,3.8,155.0,0.7,1.8,317.8,316.6,285
2024-11-12T12:37:00,1731395220,23.6,42.0,1013.7,98,False,400.0,3.8,146.0,0.7,1.3,275.7,272.8,225
2024-11-12T14:59:00,1731403740,27.0,35.0,1012.1,99,False,321.0,3.8,166.0,0.6,1.3,308.3,310.7,269
2024-11-12T16:10:00,1731408000,24.95,41.0,1010.7,98,False,271.0,4.4,175.0,0.7,1.9,328.0,332.8,338
2024-11-12T19:07:00,1731418620,21.9,37.0,1012.9,99,False,85.0,4.6,181.0,0.7,2.0,330.1,329.8,324
2024-11-12T21:03:00,1731425580,19.9,49.0,1008.9,100,False,12.0,4.0,163.0,0.6,1.3,310.9,307.5,255
2024-11-13T00:33:00,1731438180,12.55,43.0,1013.0,100,False,0.0,4.3,171.0,0.8,1.7,329.2,326.5,323
2024-11-13T02:34:00,1731445440,10.850000000000001,44.0,1012.7,97,False,2.0,4.3,165.0,0.8,1.6,329.6,330.1,324
2024-11-13T04:14:00,1731451440,9.15,51.0,1015.9,98,False,0.0,4.4,155.0,0.7,1.8,320.4,323.9,268
2024-11-13T07:29:00,1731463140,10.9,48.0,1014.2,100,False,252.0,5.1,188.0,0.8,2.3,346.4,348.1,348
2024-11-13T09:32:00,1731470520,14.25,57.0,1016.9,96,False,295.0,5.5,182.0,0.9,1.8,349.7,352.6,351
2024-11-13T12:27:00,1731481020,19.35,45.0,1011.8,97,False,393.0,3.9,155.0,0.6,1.5,297.6,299.8,262
2024-11-13T14:14:00,1731487440,22.8,47.0,1011.3,95,False,353.0,4.0,177.0,0.8,1.9,330.6,328.4,306
2024-11-13T16:54:00,1731497040,20.75,46.0,1011.7,95,False,295.0,5.3,198.0,0.8,2.3,361.3,363.7,386
2024-11-13T19:13:00,1731505380,17.700000000000003,43.0,1008.1,100,False,75.0,4.9,183.0,0.8,1.7,346.6,344.2,343
2024-11-13T21:39:00,1731514140,15.600000000000001,50.0,1012.0,99,False,3.0,3.2,150.0,0.6,1.7,287.1,288.1,247
2024-11-14T00:12:00,1731523320,16.3,43.0,1013.0,30,True,0.0,4.6,171.0,0.7,1.8,354.2,349.3,340
2024-11-14T02:22:00,1731531120,14.600000000000001,50.0,1016.5,90,False,1.0,4.0,170.0,0.7,1.4,309.6,310.9,296
2024-11-14T04:19:00,1731538140,12.899999999999999,57.0,1015.8,98,False,0.0,5.1,180.0,0.8,1.9,331.4,335.3,320
2024-11-14T07:17:00,1731548820,14.6,63.0,1012.4,100,False,232.0,4.9,178.0,0.9,2.0,349.2,352.1,366
2024-11-14T09:11:00,1731555660,18.0,40.0,1011.9,90,False,327.0,5.9,206.0,0.9,2.1,394.9,394.0,414
2024-11-14T12:19:00,1731566940,23.1,46.0,1013.5,97,False,402.0,3.8,157.0,0.8,1.4,327.2,327.5,294
2024-11-14T14:58:00,1731576480,26.5,37.0,1015.6,11,True,223.0,3.8,157.0,0.7,1.5,335.9,331.5,298
2024-11-14T16:56:00,1731583560,24.5,48.0,1011.5,60,True,178.0,5.8,195.0,0.8,2.3,363.4,363.7,397
2024-11-14T19:29:00,1731592740,21.4,39.0,1012.0,23,True,49.0,6.1,189.0,0.9,2.2,360.4,360.5,392
2024-11-14T21:23:00,1731599580,19.35,50.0,1014.1,97,False,11.0,4.4,162.0,0.7,1.6,317.9,321.0,288
2024-11-15T00:05:00,1731609300,16.049999999999997,43.0,1014.6,95,False,0.0,3.8,144.0,0.7,1.7,288.5,283.6,244
2024-11-15T02:59:00,1731619740,14.35,38.0,1013.3,97,False,1.0,4.1,155.0,0.6,1.4,320.9,321.7,259
2024-11-15T04:34:00,1731625440,12.6,62.0,1015.9,98,False,15.0,3.8,160.0,0.7,1.4,328.8,328.6,281
2024-11-15T07:37:00,1731636420,14.35,56.0,1014.5,97,False,239.0,4.6,163.0,0.8,1.8,330.7,331.8,297
2024-11-15T09:32:00,1731643320,17.7,40.0,1017.7,96,False,306.0,4.1,173.0,0.8,1.8,349.2,345.2,321
2024-11-15T12:42:00,1731654720,22.85,40.0,1015.1,96,False,407.0,3.6,161.0,0.6,1.5,300.1,302.4,260
2024-11-15T14:12:00,1731660120,26.25,35.0,1010.3,96,False,345.0,3.6,137.0,0.5,1.5,286.4,285.0,212
2024-11-15T16:32:00,1731668520,24.2,51.0,1013.5,96,False,279.0,4.3,177.0,0.8,1.8,324.1,320.2,302
2024-11-15T19:50:00,1731680400,21.15,49.0,1011.2,97,False,68.0,4.8,172.0,0.8,2.0,336.7,338.2,321
2024-11-15T21:57:00,1731688020,19.1,48.0,1007.7,99,False,19.0,3.3,145.0,0.6,1.2,300.5,298.0,252
2024-11-16T00:05:00,1731695700,14.350000000000001,49.0,1012.9,98,False,3.0,3.8,148.0,0.7,1.4,326.9,322.4,267
2024-11-16T02:22:00,1731703920,12.65,60.0,1010.3,97,False,0.0,4.2,164.0,0.7,1.4,311.5,312.9,256
2024-11-16T04:40:00,1731712200,10.899999999999999,43.0,1016.8,99,False,0.0,3.2,142.0,0.5,1.5,301.5,300.6,231
2024-11-16T07:55:00,1731723900,12.649999999999999,61.0,1013.6,97,False,265.0,4.2,166.0,0.7,1.7,317.7,315.9,317
2024-11-16T09:01:00,1731727860,16.05,44.0,1017.2,95,False,314.0,4.2,166.0,0.6,1.6,338.6,343.2,296
2024-11-16T12:23:00,1731739980,21.15,34.0,1014.0,96,False,401.0,3.5,157.0,0.7,1.5,304.6,301.3,228
2024-11-16T14:22:00,1731747120,24.5,30.0,1011.1,98,False,328.0,3.6,133.0,0.6,1.4,263.1,260.6,208
2024-11-16T16:06:00,1731753360,22.5,37.0,1008.9,96,False,271.0,4.4,162.0,0.8,1.6,340.1,338.0,309
2024-11-16T19:18:00,1731764880,19.45,55.0,1011.1,95,False,57.0,4.6,174.0,0.8,2.1,314.3,313.9,310
2024-11-16T21:17:00,1731772020,17.4,43.0,1008.9,99,False,0.0,3.3,142.0,0.6,1.3,292.5,297.0,213
2024-11-17T00:00:00,1731781800,12.6,54.0,1015.0,99,False,13.0,4.2,168.0,0.7,1.6,295.2,291.6,278
2024-11-17T02:55:00,1731792300,10.85,59.0,1012.1,96,False,0.0,4.7,166.0,0.8,1.8,319.3,318.4,303
2024-11-17T04:35:00,1731798300,9.2,59.0,1013.0,96,False,0.0,4.5,172.0,0.7,1.6,331.5,329.8,287
2024-11-17T07:11:00,1731807660,10.9,50.0,1013.4,99,False,270.0,4.5,175.0,0.8,2.1,350.0,347.3,319
2024-11-17T09:38:00,1731816480,14.3,37.0,1014.4,98,False,315.0,4.8,181.0,0.8,2.1,325.4,321.9,321
2024-11-17T12:50:00,1731828000,19.4,36.0,1013.6,97,False,415.0,4.6,164.0,0.7,1.6,306.5,310.1,292
2024-11-17T14:11:00,1731832860,22.75,41.0,1008.5,97,False,341.0,4.6,166.0,0.8,2.0,336.3,336.1,297
2024-11-17T16:57:00,1731842820,20.75,34.0,1008.8,99,False,285.0,4.8,167.0,0.7,1.8,350.4,345.4,336
2024-11-17T19:54:00,1731853440,17.700000000000003,39.0,1006.6,95,False,71.0,4.7,173.0,0.7,2.2,362.0,363.7,347
2024-11-17T21:15:00,1731858300,15.65,46.0,1011.6,96,False,0.0,4.3,153.0,0.6,1.9,331.5,326.6,281
2024-11-18T00:04:00,1731868440,13.649999999999999,56.0,1015.4,95,False,0.0,4.1,157.0,0.7,1.7,325.5,322.2,264
2024-11-18T02:13:00,1731876180,11.95,42.0,1014.2,95,False,0.0,3.8,149.0,0.5,1.7,282.7,283.2,246
2024-11-18T04:43:00,1731885180,10.25,53.0,1012.5,98,False,0.0,4.3,152.0,0.6,1.7,324.4,321.2,271
2024-11-18T07:10:00,1731894000,11.95,58.0,1011.8,97,False,241.0,5.0,180.0,0.7,2.1,354.2,353.1,327
2024-11-18T09:58:00,1731904080,15.350000000000001,42.0,1010.6,98,False,325.0,3.9,162.0,0.7,1.7,320.3,316.7,305
2024-11-18T12:27:00,1731913020,20.450000000000003,43.0,1009.8,100,False,382.0,4.0,168.0,0.7,1.7,327.8,323.4,284
2024-11-18T14:04:00,1731918840,23.85,30.0,1008.0,98,False,322.0,4.0,162.0,0.7,1.6,301.3,303.9,269
2024-11-18T16:02:00,1731925920,21.8,45.0,1008.6,100,False,280.0,5.0,179.0,0.7,1.9,323.3,321.6,322
2024-11-18T19:18:00,1731937680,18.75,35.0,1010.5,95,False,86.0,4.8,181.0,0.7,1.8,332.6,333.0,338
2024-11-18T21:52:00,1731946920,16.700000000000003,47.0,1010.5,100,False,11.0,3.6,145.0,0.7,1.3,290.8,295.2,256
2024-11-19T00:00:00,1731954600,14.95,43.0,1017.0,98,False,2.0,4.9,185.0,0.7,1.9,329.4,334.1,348
2024-11-19T02:42:00,1731964320,13.25,47.0,1012.9,98,False,2.0,5.3,182.0,0.8,1.9,331.0,335.1,333
2024-11-19T04:58:00,1731972480,11.55,58.0,1017.6,95,False,0.0,4.5,175.0,0.7,2.0,328.5,326.6,326
2024-11-19T07:25:00,1731981300,13.2,47.0,1012.0,100,False,252.0,5.3,189.0,0.8,2.2,371.4,374.5,361
2024-11-19T09:34:00,1731989040,16.65,39.0,1014.6,99,False,308.0,5.2,173.0,0.9,2.2,329.4,328.0,343
2024-11-19T12:44:00,1732000440,21.7,34.0,1009.2,95,False,403.0,4.5,177.0,0.8,2.1,325.9,329.6,333
2024-11-19T14:32:00,1732006920,25.1,35.0,1013.1,97,False,321.0,4.7,162.0,0.8,1.7,345.3,347.5,306
2024-11-19T16:30:00,1732014000,23.1,32.0,1009.8,95,False,290.0,5.7,186.0,0.9,2.2,376.2,373.7,390
2024-11-19T19:51:00,1732026060,20.0,43.0,1009.7,98,False,57.0,5.5,199.0,0.8,2.4,370.0,374.7,393
2024-11-19T21:16:00,1732031160,18.0,50.0,1012.7,96,False,6.0,4.7,175.0,0.7,1.8,345.2,345.5,313
2024-11-20T00:42:00,1732043520,12.8,47.0,1014.2,96,False,10.0,4.8,189.0,0.9,2.0,338.8,339.7,351
2024-11-20T02:37:00,1732050420,11.15,37.0,1012.6,97,False,0.0,5.2,168.0,0.9,2.0,364.4,367.1,343
2024-11-20T04:58:00,1732058880,9.4,65.0,1013.5,97,False,0.0,5.1,177.0,0.8,2.0,320.8,323.9,331
2024-11-20T07:54:00,1732069440,11.100000000000001,49.0,1012.8,98,False,244.0,6.0,192.0,0.9,2.4,362.9,367.6,400
2024-11-20T09:23:00,1732074780,14.5,41.0,1013.3,99,False,303.0,5.9,198.0,0.9,2.6,390.8,390.0,419
2024-11-20T12:06:00,1732084560,19.6,44.0,1013.8,95,False,409.0,4.4,179.0,0.7,1.6,325.3,325.4,310
2024-11-20T14:13:00,1732092180,23.0,43.0,1012.2,95,False,344.0,4.6,159.0,0.6,1.6,299.3,294.6,287
2024-11-20T16:21:00,1732099860,20.95,38.0,1010.5,99,False,261.0,5.9,189.0,0.9,2.5,374.6,377.8,409
2024-11-20T19:45:00,1732112100,17.9,35.0,1012.3,99,False,94.0,5.9,201.0,1.0,2.1,391.2,389.1,431
2024-11-20T21:44:00,1732119240,15.850000000000001,50.0,1010.7,98,False,19.0,5.0,181.0,0.8,1.9,353.1,352.9,334
2024-11-21T00:31:00,1732129260,16.450000000000003,39.0,1009.3,95,False,20.0,3.6,150.0,0.6,1.4,301.9,302.9,259
2024-11-21T02:44:00,1732137240,14.75,47.0,1010.0,99,False,0.0,3.8,161.0,0.7,1.8,324.5,322.3,276
2024-11-21T04:30:00,1732143600,13.05,47.0,1018.3,99,False,0.0,4.1,167.0,0.6,1.6,288.1,285.9,264
2024-11-21T07:06:00,1732152960,14.75,47.0,1015.5,97,False,251.0,4.5,173.0,0.7,1.9,339.9,344.5,336
2024-11-21T09:05:00,1732160100,18.15,38.0,1013.1,98,False,309.0,4.5,160.0,0.7,1.8,305.1,307.9,296
2024-11-21T12:41:00,1732173060,23.25,37.0,1014.3,97,False,419.0,3.6,145.0,0.6,1.5,294.2,292.4,233
2024-11-21T14:10:00,1732178400,26.65,32.0,1013.3,97,False,352.0,3.0,141.0,0.6,1.6,272.6,269.1,230
2024-11-21T16:31:00,1732186860,24.6,48.0,1012.3,100,False,295.0,4.7,165.0,0.8,1.9,330.5,328.3,314
2024-11-21T19:55:00,1732199100,21.549999999999997,39.0,1011.7,100,False,95.0,4.5,179.0,0.8,1.9,331.1,331.0,338
2024-11-21T21:02:00,1732203120,19.5,48.0,1013.8,95,False,18.0,3.3,165.0,0.7,1.7,297.5,294.9,255
2024-11-22T00:41:00,1732216260,16.1,41.0,1014.9,99,False,0.0,5.4,190.0,0.9,2.0,385.5,383.0,405
2024-11-22T02:30:00,1732222800,14.399999999999999,58.0,1013.4,98,False,12.0,6.1,187.0,0.8,2.1,359.7,364.3,404
2024-11-22T04:05:00,1732228500,12.7,56.0,1014.7,99,False,0.0,4.5,178.0,0.7,2.1,352.5,351.8,324
2024-11-22T07:04:00,1732239240,14.399999999999999,52.0,1014.1,96,False,249.0,6.3,196.0,0.9,2.3,413.7,417.9,440
2024-11-22T09:17:00,1732247220,17.8,41.0,1013.2,99,False,306.0,7.0,202.0,1.0,2.7,427.7,432.2,468
2024-11-22T12:04:00,1732257240,22.85,31.0,1012.2,95,False,403.0,4.7,167.0,0.8,1.9,336.8,337.9,321
2024-11-22T14:32:00,1732266120,26.299999999999997,33.0,1015.5,96,False,336.0,5.0,177.0,0.7,1.7,338.8,335.0,338
2024-11-22T16:12:00,1732272120,24.25,42.0,1009.8,96,False,287.0,6.4,204.0,1.0,2.3,375.7,378.3,426
2024-11-22T19:45:00,1732284900,21.15,46.0,1011.1,99,False,61.0,5.9,214.0,0.9,2.2,383.1,386.1,446
2024-11-22T21:30:00,1732291200,19.15,56.0,1008.3,97,False,14.0,4.3,166.0,0.6,1.6,313.9,316.2,299
2024-11-23T00:33:00,1732302180,14.1,40.0,1016.6,98,False,3.0,4.9,182.0,0.8,2.2,335.0,330.8,338
2024-11-23T02:17:00,1732308420,12.399999999999999,51.0,1014.2,98,False,17.0,5.1,164.0,0.8,1.6,333.9,329.6,319
2024-11-23T04:18:00,1732315680,10.7,46.0,1010.3,100,False,0.0,5.2,174.0,0.9,1.8,356.3,356.0,341
2024-11-23T07:16:00,1732326360,12.399999999999999,49.0,1015.8,98,False,259.0,5.8,192.0,0.8,2.0,380.7,381.3,391
2024-11-23T09:51:00,1732335660,15.8,55.0,1019.1,98,False,291.0,6.2,189.0,0.9,2.5,362.4,359.1,401
2024-11-23T12:30:00,1732345200,20.9,38.0,1012.1,98,False,383.0,4.3,183.0,0.7,2.1,346.3,347.5,326
2024-11-23T14:25:00,1732352100,24.3,30.0,1011.6,97,False,321.0,5.2,165.0,0.8,2.1,325.2,320.3,328
2024-11-23T16:45:00,1732360500,22.25,40.0,1011.8,97,False,286.0,5.3,188.0,0.9,2.5,390.8,390.8,407
2024-11-23T19:59:00,1732372140,19.2,38.0,1010.7,98,False,63.0,5.2,188.0,0.9,2.0,361.1,360.8,380
2024-11-23T21:37:00,1732378020,17.15,44.0,1010.5,99,False,17.0,3.6,158.0,0.6,1.7,309.8,305.4,278
2024-11-24T00:24:00,1732388040,16.200000000000003,38.0,1014.3,99,False,0.0,5.2,174.0,0.7,2.2,349.6,345.9,341
2024-11-24T02:12:00,1732394520,14.5,47.0,1013.7,95,False,0.0,4.7,178.0,0.9,1.7,351.6,354.2,340
2024-11-24T04:30:00,1732402800,12.8,57.0,1016.6,95,False,0.0,4.7,180.0,0.7,2.3,361.5,361.0,351
2024-11-24T07:13:00,1732412580,14.5,50.0,1017.1,97,False,236.0,5.2,192.0,0.8,2.1,382.2,386.8,379
2024-11-24T09:36:00,1732421160,17.9,46.0,1013.1,95,False,295.0,6.6,205.0,0.9,2.5,404.8,408.0,440
2024-11-24T12:10:00,1732430400,23.0,49.0,1014.6,95,False,412.0,4.1,166.0,0.8,1.6,349.0,345.1,317
2024-11-24T14:22:00,1732438320,26.4,43.0,1014.2,96,False,324.0,4.7,178.0,0.9,2.0,368.3,372.6,366
2024-11-24T16:58:00,1732447680,24.35,39.0,1011.4,100,False,265.0,5.8,190.0,0.9,2.4,372.2,370.3,414
2024-11-24T19:28:00,1732456680,21.3,52.0,1013.3,99,False,78.0,6.1,198.0,1.0,2.4,401.4,403.3,453
2024-11-24T21:40:00,1732464600,19.3,46.0,1013.4,95,False,0.0,4.6,158.0,0.8,1.6,335.0,330.3,301
2024-11-25T00:58:00,1732476480,12.2,53.0,1010.6,98,False,0.0,4.3,153.0,0.8,1.8,323.9,327.1,280
2024-11-25T02:21:00,1732481460,10.55,45.0,1015.4,99,False,0.0,3.8,159.0,0.7,1.6,306.2,303.8,279
2024-11-25T04:56:00,1732490760,8.85,50.0,1016.9,97,False,1.0,4.6,165.0,0.8,1.8,321.4,320.8,310
2024-11-25T07:35:00,1732500300,10.5,56.0,1015.3,95,False,252.0,5.1,190.0,0.7,1.9,357.1,354.5,359
2024-11-25T09:44:00,1732508040,13.899999999999999,57.0,1014.6,95,False,294.0,5.0,186.0,0.7,2.2,337.5,339.4,341
2024-11-25T12:49:00,1732519140,19.049999999999997,49.0,1014.2,96,False,395.0,4.4,166.0,0.7,1.7,299.8,300.8,283
2024-11-25T14:26:00,1732524960,22.45,47.0,1013.5,100,False,341.0,4.1,146.0,0.6,1.5,304.3,305.4,251
2024-11-25T16:23:00,1732531980,20.4,34.0,1011.1,98,False,292.0,5.8,180.0,0.8,2.3,385.2,389.1,384
2024-11-25T19:32:00,1732543320,17.35,52.0,1007.8,99,False,84.0,5.2,170.0,0.8,2.1,356.6,361.6,343
2024-11-25T21:21:00,1732549860,15.25,41.0,1012.7,98,False,0.0,4.3,155.0,0.6,1.3,323.8,325.5,274
